q,K,digit,G,G2,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
24,7,0,1410,1694,0,97,106,66,44,28,17,12,5,4,2,120,132,91,62,38,23,14,9,3,2,0
24,7,1,1410,1706,0,97,106,66,44,28,17,12,5,4,2,132,129,101,58,36,22,14,6,4,3,1
24,7,2,1410,1644,0,97,106,66,44,28,17,12,5,4,2,129,120,92,58,38,23,12,8,4,1,1
24,7,0,1402,1688,0,106,98,75,46,28,16,8,4,3,1,123,129,89,65,38,21,13,6,4,2,1
24,7,1,1402,1646,0,106,98,75,46,28,16,8,4,3,1,129,135,96,61,36,20,11,5,3,2,1
24,7,2,1402,1671,0,106,98,75,46,28,16,8,4,3,1,135,123,96,57,34,21,10,7,3,2,1
24,7,0,1354,1586,0,98,97,65,41,29,19,10,7,1,1,126,121,91,60,35,24,14,6,2,1,0
24,7,1,1354,1703,0,98,97,65,41,29,19,10,7,1,1,121,122,89,60,40,22,13,8,4,1,1
24,7,2,1354,1524,0,98,97,65,41,29,19,10,7,1,1,122,126,91,54,34,22,12,6,4,1,1
24,7,0,1340,1551,0,104,96,63,43,26,16,9,4,4,3,130,121,93,56,33,21,10,7,3,1,1
24,7,1,1340,1593,0,104,96,63,43,26,16,9,4,4,3,121,117,81,54,37,23,13,7,4,3,0
24,7,2,1340,1646,0,104,96,63,43,26,16,9,4,4,3,117,130,90,58,35,18,13,6,4,3,2
24,7,0,1325,1531,0,96,104,71,43,26,13,7,6,3,1,126,122,90,57,33,19,9,6,4,2,1
24,7,1,1325,1552,0,96,104,71,43,26,13,7,6,3,1,122,123,87,56,36,21,11,6,4,2,0
24,7,2,1325,1552,0,96,104,71,43,26,13,7,6,3,1,123,126,98,58,31,17,11,6,3,1,1
24,7,0,1294,1460,0,104,104,69,41,22,15,10,7,3,0,124,122,82,53,33,21,12,7,3,1,0
24,7,1,1294,1564,0,104,104,69,41,22,15,10,7,3,0,122,129,90,59,35,18,13,7,3,1,0
24,7,2,1294,1494,0,104,104,69,41,22,15,10,7,3,0,129,124,99,55,30,18,10,6,4,1,0
24,7,0,1421,1677,0,102,99,70,44,24,15,9,5,3,2,132,125,93,58,36,23,12,5,3,3,2
24,7,1,1421,1694,0,102,99,70,44,24,15,9,5,3,2,125,119,91,59,37,18,12,9,4,3,2
24,7,2,1421,1740,0,102,99,70,44,24,15,9,5,3,2,119,132,90,58,32,20,13,8,6,2,1
24,7,0,1439,1828,0,95,102,67,41,26,17,10,5,3,2,121,126,86,55,34,22,16,10,5,2,1
24,7,1,1439,1773,0,95,102,67,41,26,17,10,5,3,2,126,124,94,62,36,22,12,6,4,3,2
24,7,2,1439,1733,0,95,102,67,41,26,17,10,5,3,2,124,121,96,57,37,22,12,7,4,3,2
24,7,0,1345,1586,0,93,106,66,42,28,14,8,5,3,2,119,123,91,55,35,20,10,7,4,2,2
24,7,1,1345,1568,0,93,106,66,42,28,14,8,5,3,2,123,126,92,54,31,20,13,7,4,2,0
24,7,2,1345,1609,0,93,106,66,42,28,14,8,5,3,2,126,119,92,60,37,21,10,5,3,2,1
24,7,0,1343,1628,0,106,98,71,41,21,13,8,6,4,1,123,120,85,61,33,20,9,6,5,2,1
24,7,1,1343,1563,0,106,98,71,41,21,13,8,6,4,1,120,128,89,54,34,18,12,8,3,2,1
24,7,2,1343,1592,0,106,98,71,41,21,13,8,6,4,1,128,123,91,52,29,17,13,7,5,3,1
24,7,0,1390,1675,0,98,93,61,42,28,19,11,5,3,2,127,119,90,58,35,23,13,8,5,2,1
24,7,1,1390,1612,0,98,93,61,42,28,19,11,5,3,2,119,117,86,58,39,26,14,5,3,2,1
24,7,2,1390,1686,0,98,93,61,42,28,19,11,5,3,2,117,127,89,56,37,20,14,9,3,2,1
24,7,0,1498,1829,0,99,99,65,42,28,16,12,7,4,3,127,125,89,57,37,25,16,9,6,4,2
24,7,1,1498,1802,0,99,99,65,42,28,16,12,7,4,3,125,125,91,64,40,23,13,7,5,3,2
24,7,2,1498,1886,0,99,99,65,42,28,16,12,7,4,3,125,127,98,58,37,24,15,12,5,2,1
24,7,0,1524,1944,0,99,101,69,46,27,16,10,6,4,2,129,129,95,62,38,23,14,9,5,2,2
24,7,1,1524,1907,0,99,101,69,46,27,16,10,6,4,2,129,126,98,62,39,24,15,9,4,3,2
24,7,2,1524,1870,0,99,101,69,46,27,16,10,6,4,2,126,129,92,60,38,22,13,8,7,5,2
24,7,0,1447,1722,0,101,99,69,42,26,18,11,7,3,2,119,131,89,58,39,24,16,8,3,2,1
24,7,1,1447,1725,0,101,99,69,42,26,18,11,7,3,2,131,129,96,59,34,20,13,8,6,3,1
24,7,2,1447,1721,0,101,99,69,42,26,18,11,7,3,2,129,119,93,62,37,24,13,8,4,1,1
24,7,0,1365,1614,0,99,102,67,43,27,16,8,4,2,2,125,122,94,59,35,17,10,6,3,2,1
24,7,1,1365,1616,0,99,102,67,43,27,16,8,4,2,2,122,125,93,57,33,21,9,6,4,3,2
24,7,2,1365,1607,0,99,102,67,43,27,16,8,4,2,2,125,125,86,55,36,23,15,6,3,1,1
24,7,0,1389,1703,0,102,96,67,41,26,19,10,5,2,2,118,130,89,56,32,20,15,10,6,2,1
24,7,1,1389,1626,0,102,96,67,41,26,19,10,5,2,2,130,124,91,59,34,23,12,5,3,2,1
24,7,2,1389,1677,0,102,96,67,41,26,19,10,5,2,2,124,118,90,59,41,23,13,6,2,2,2
24,7,0,1306,1511,0,96,99,64,44,29,15,9,5,3,1,122,122,91,61,34,17,9,8,3,1,0
24,7,1,1306,1590,0,96,99,64,44,29,15,9,5,3,1,122,121,92,57,36,22,12,7,4,1,0
24,7,2,1306,1488,0,96,99,64,44,29,15,9,5,3,1,121,122,86,52,36,23,12,3,2,2,1
24,7,0,1267,1496,0,99,93,67,39,26,14,7,5,3,1,118,118,85,56,30,20,11,6,4,1,1
24,7,1,1267,1450,0,99,93,67,39,26,14,7,5,3,1,118,119,89,57,32,18,9,6,3,1,0
24,7,2,1267,1509,0,99,93,67,39,26,14,7,5,3,1,119,118,82,50,34,19,11,5,3,3,1
24,7,0,1253,1453,0,93,102,63,42,22,15,9,5,3,1,118,120,93,56,30,13,10,7,4,2,0
24,7,1,1253,1410,0,93,102,63,42,22,15,9,5,3,1,120,117,85,52,31,22,9,5,4,1,0
24,7,2,1253,1499,0,93,102,63,42,22,15,9,5,3,1,117,118,84,52,36,20,14,6,1,1,1
24,7,0,1306,1504,0,102,99,71,46,26,12,6,3,2,2,126,129,94,55,28,15,9,6,3,3,2
24,7,1,1306,1526,0,102,99,71,46,26,12,6,3,2,2,129,116,88,58,34,22,10,5,3,1,1
24,7,2,1306,1535,0,102,99,71,46,26,12,6,3,2,2,116,126,87,57,37,16,8,4,3,2,1
24,7,0,1323,1526,0,97,99,64,39,23,18,12,5,3,1,126,118,92,55,29,17,14,8,4,2,0
24,7,1,1323,1537,0,97,99,64,39,23,18,12,5,3,1,118,117,89,58,34,24,11,6,3,1,1
24,7,2,1323,1524,0,97,99,64,39,23,18,12,5,3,1,117,126,83,52,38,21,14,7,2,1,0
24,7,0,1353,1623,0,99,97,65,43,27,18,10,4,2,2,117,127,92,56,34,20,12,9,3,2,1
24,7,1,1353,1623,0,99,97,65,43,27,18,10,4,2,2,127,124,87,56,34,22,14,6,4,1,1
24,7,2,1353,1555,0,99,97,65,43,27,18,10,4,2,2,124,117,90,60,39,22,11,4,2,2,1
24,7,0,1293,1459,0,97,97,66,43,28,14,9,7,3,0,123,123,89,57,35,19,9,5,3,1,0
24,7,1,1293,1531,0,97,97,66,43,28,14,9,7,3,0,123,118,91,58,33,21,12,8,3,1,0
24,7,2,1293,1537,0,97,97,66,43,28,14,9,7,3,0,118,123,87,55,36,21,12,6,4,1,0
24,7,0,1348,1576,0,92,109,70,40,27,16,10,5,1,1,119,129,92,54,33,19,12,7,3,1,1
24,7,1,1348,1614,0,92,109,70,40,27,16,10,5,1,1,129,125,97,60,31,22,12,6,2,1,1
24,7,2,1348,1611,0,92,109,70,40,27,16,10,5,1,1,125,119,92,58,38,21,11,6,4,2,1
24,7,0,1355,1582,0,109,103,69,42,22,14,9,6,3,2,120,126,88,56,33,18,14,8,3,1,1
24,7,1,1355,1574,0,109,103,69,42,22,14,9,6,3,2,126,134,92,57,31,16,10,7,5,3,1
24,7,2,1355,1580,0,109,103,69,42,22,14,9,6,3,2,134,120,91,55,35,23,11,6,4,2,1
24,7,0,1350,1562,0,103,92,68,48,29,16,8,4,4,1,127,122,93,62,38,20,8,5,3,2,1
24,7,1,1350,1562,0,103,92,68,48,29,16,8,4,4,1,122,124,89,56,36,20,14,8,3,1,0
24,7,2,1350,1524,0,103,92,68,48,29,16,8,4,4,1,124,127,88,60,36,22,11,4,3,2,0
24,7,0,1312,1563,0,102,102,63,40,25,18,11,5,3,1,123,120,92,56,39,21,12,6,3,1,0
24,7,1,1312,1522,0,102,102,63,40,25,18,11,5,3,1,120,127,89,52,30,19,14,8,3,1,0
24,7,2,1312,1590,0,102,102,63,40,25,18,11,5,3,1,127,123,87,58,34,23,12,6,3,2,1
24,7,0,1235,1448,0,102,97,65,42,27,12,7,3,2,2,116,123,81,51,31,19,11,4,2,2,2
24,7,1,1235,1387,0,102,97,65,42,27,12,7,3,2,2,123,121,89,58,31,15,7,5,3,1,0
24,7,2,1235,1518,0,102,97,65,42,27,12,7,3,2,2,121,116,88,52,34,20,9,6,3,2,1
24,7,0,1289,1506,0,97,102,67,40,22,14,6,6,3,2,121,118,91,58,32,14,10,5,3,3,1
24,7,1,1289,1516,0,97,102,67,40,22,14,6,6,3,2,118,121,89,52,31,19,8,7,5,2,2
24,7,2,1289,1478,0,97,102,67,40,22,14,6,6,3,2,121,121,83,51,31,21,14,6,4,1,0
24,7,0,1328,1570,0,97,102,62,40,27,14,9,5,3,2,119,118,89,50,34,23,13,7,2,1,1
24,7,1,1328,1568,0,97,102,62,40,27,14,9,5,3,2,118,125,85,56,31,18,13,7,4,3,1
24,7,2,1328,1553,0,97,102,62,40,27,14,9,5,3,2,125,119,91,57,36,20,8,6,5,2,1
24,7,0,1289,1493,0,102,102,71,42,24,13,7,3,3,2,120,129,85,56,32,17,10,4,3,3,1
24,7,1,1289,1587,0,102,102,71,42,24,13,7,3,3,2,129,122,97,58,31,16,8,6,4,3,2
24,7,2,1289,1576,0,102,102,71,42,24,13,7,3,3,2,122,120,87,53,33,21,12,7,3,1,1
24,7,0,1372,1706,0,102,97,69,44,25,16,8,5,2,1,119,124,90,62,35,19,12,7,3,1,1
24,7,1,1372,1676,0,102,97,69,44,25,16,8,5,2,1,124,129,92,55,33,21,12,7,4,2,1
24,7,2,1372,1639,0,102,97,69,44,25,16,8,5,2,1,129,119,88,56,36,20,11,5,4,3,2
24,7,0,1330,1576,0,101,97,67,46,29,19,10,5,2,0,124,125,87,64,39,22,14,7,1,0,0
24,7,1,1330,1571,0,101,97,67,46,29,19,10,5,2,0,125,127,97,58,38,19,11,5,3,2,0
24,7,2,1330,1497,0,101,97,67,46,29,19,10,5,2,0,127,124,91,56,34,24,11,5,3,0,0
24,7,0,1361,1590,0,97,100,69,45,30,17,11,6,2,0,127,121,94,62,40,23,9,6,4,1,0
24,7,1,1361,1586,0,97,100,69,45,30,17,11,6,2,0,121,129,90,58,37,23,15,7,2,0,0
24,7,2,1361,1529,0,97,100,69,45,30,17,11,6,2,0,129,127,96,60,34,20,12,6,2,1,0
24,7,0,1355,1606,0,100,101,65,38,26,19,11,6,3,1,129,124,91,53,32,26,16,7,3,1,0
24,7,1,1355,1544,0,100,101,65,38,26,19,11,6,3,1,124,117,90,61,39,20,13,6,3,1,0
24,7,2,1355,1583,0,100,101,65,38,26,19,11,6,3,1,117,129,89,55,33,20,11,8,4,2,1
24,7,0,1280,1511,0,98,98,69,43,25,14,10,7,3,0,127,123,89,61,33,21,10,5,3,2,0
24,7,1,1280,1560,0,98,98,69,43,25,14,10,7,3,0,123,117,92,58,38,22,12,8,3,0,0
24,7,2,1280,1475,0,98,98,69,43,25,14,10,7,3,0,117,127,88,52,31,16,12,7,4,1,0
24,7,0,1291,1571,0,98,106,69,43,23,15,10,5,2,2,123,129,93,57,33,20,11,6,3,2,1
24,7,1,1291,1543,0,98,106,69,43,23,15,10,5,2,2,129,121,92,55,38,21,11,5,3,1,1
24,7,2,1291,1486,0,98,106,69,43,23,15,10,5,2,2,121,123,90,57,29,16,12,8,3,1,0
24,7,0,1354,1572,0,106,98,68,41,28,16,8,6,3,1,126,126,91,52,34,21,14,6,4,2,0
24,7,1,1354,1584,0,106,98,68,41,28,16,8,6,3,1,126,124,90,58,33,21,11,5,3,2,1
24,7,2,1354,1609,0,106,98,68,41,28,16,8,6,3,1,124,126,89,62,37,21,10,8,4,1,1
24,7,0,1250,1456,0,100,95,68,43,28,14,7,4,2,1,122,123,86,55,31,20,8,4,3,2,1
24,7,1,1250,1436,0,100,95,68,43,28,14,7,4,2,1,123,117,85,55,36,21,10,5,2,0,0
24,7,2,1250,1410,0,100,95,68,43,28,14,7,4,2,1,117,122,91,57,32,15,10,5,2,1,0
24,7,0,1270,1468,0,95,99,62,42,26,16,8,4,3,2,120,118,84,51,34,20,12,7,2,1,0
24,7,1,1270,1533,0,95,99,62,42,26,16,8,4,3,2,118,119,89,57,33,19,11,5,3,3,1
24,7,2,1270,1489,0,95,99,62,42,26,16,8,4,3,2,119,120,89,55,34,20,10,5,4,1,1
24,7,0,1289,1530,0,99,100,68,43,24,14,10,4,2,1,118,119,86,54,37,20,10,6,4,2,0
24,7,1,1289,1491,0,99,100,68,43,24,14,10,4,2,1,119,129,90,53,29,17,12,6,2,1,1
24,7,2,1289,1499,0,99,100,68,43,24,14,10,4,2,1,129,118,91,60,33,19,10,6,2,1,1
24,7,0,1488,1765,0,105,100,69,49,31,17,9,5,4,3,131,130,89,61,38,25,14,8,6,3,0
24,7,1,1488,1831,0,105,100,69,49,31,17,9,5,4,3,130,132,98,67,42,23,12,6,4,3,2
24,7,2,1488,1752,0,105,100,69,49,31,17,9,5,4,3,132,131,101,60,39,22,13,8,3,2,2
24,7,0,1430,1704,0,100,99,72,46,30,19,9,6,3,1,129,124,95,61,43,23,12,8,5,2,0
24,7,1,1430,1674,0,100,99,72,46,30,19,9,6,3,1,124,133,95,59,35,23,14,6,3,1,1
24,7,2,1430,1711,0,100,99,72,46,30,19,9,6,3,1,133,129,96,67,37,23,13,6,3,2,1
24,7,0,1438,1764,0,99,105,67,43,28,19,13,7,3,1,127,128,90,58,41,25,15,10,4,1,1
24,7,1,1438,1648,0,99,105,67,43,28,19,13,7,3,1,128,130,100,64,34,21,15,7,3,1,0
24,7,2,1438,1685,0,99,105,67,43,28,19,13,7,3,1,130,127,96,59,39,25,13,7,4,2,0
24,7,0,1484,1809,0,102,102,73,44,30,16,10,8,5,2,134,130,99,62,38,22,14,10,6,3,0
24,7,1,1484,1789,0,102,102,73,44,30,16,10,8,5,2,130,128,97,62,39,24,13,7,6,3,1
24,7,2,1484,1716,0,102,102,73,44,30,16,10,8,5,2,128,134,94,64,38,25,14,8,3,1,1
24,7,0,1518,1812,0,102,105,72,43,24,20,13,9,5,1,128,138,96,61,41,24,14,10,6,2,0
24,7,1,1518,1774,0,102,105,72,43,24,20,13,9,5,1,138,128,103,59,34,25,19,10,4,1,0
24,7,2,1518,1827,0,102,105,72,43,24,20,13,9,5,1,128,128,93,67,40,23,15,8,5,3,1
24,7,0,1503,1829,0,105,102,67,47,30,19,13,6,3,2,129,132,95,68,43,26,15,8,4,2,1
24,7,1,1503,1742,0,105,102,67,47,30,19,13,6,3,2,132,134,103,59,40,24,13,7,4,2,1
24,7,2,1503,1824,0,105,102,67,47,30,19,13,6,3,2,134,129,92,61,38,24,16,10,4,2,1
24,7,0,1517,1841,0,107,97,69,48,28,18,12,6,3,2,130,129,91,62,42,23,17,8,4,3,1
24,7,1,1517,1829,0,107,97,69,48,28,18,12,6,3,2,129,133,98,62,39,22,11,8,5,2,2
24,7,2,1517,1822,0,107,97,69,48,28,18,12,6,3,2,133,130,96,64,38,26,15,9,4,2,1
24,7,0,1515,1900,0,97,104,67,46,33,19,12,7,3,2,130,125,96,65,46,28,13,8,5,2,2
24,7,1,1515,1786,0,97,104,67,46,33,19,12,7,3,2,125,136,98,57,38,25,17,10,4,1,1
24,7,2,1515,1795,0,97,104,67,46,33,19,12,7,3,2,136,130,100,68,39,24,14,7,4,3,0
24,7,0,1442,1693,0,104,107,72,43,27,17,11,7,4,1,137,126,94,59,38,25,14,7,3,1,1
24,7,1,1442,1674,0,104,107,72,43,27,17,11,7,4,1,126,130,98,66,36,19,12,8,4,2,0
24,7,2,1442,1715,0,104,107,72,43,27,17,11,7,4,1,130,137,97,57,36,23,14,8,5,2,0
24,7,0,1369,1606,0,104,102,74,44,23,15,10,7,3,1,124,131,94,60,35,18,11,7,4,2,1
24,7,1,1369,1571,0,104,102,74,44,23,15,10,7,3,1,131,128,96,60,32,19,12,8,4,0,0
24,7,2,1369,1583,0,104,102,74,44,23,15,10,7,3,1,128,124,89,57,36,22,13,6,3,2,0
24,7,0,1410,1617,0,102,101,66,45,29,19,11,6,3,1,127,131,98,61,35,20,12,7,3,1,1
24,7,1,1410,1682,0,102,101,66,45,29,19,11,6,3,1,131,125,94,61,38,26,13,7,3,2,0
24,7,2,1410,1667,0,102,101,66,45,29,19,11,6,3,1,125,127,89,58,41,23,15,7,4,1,0
24,7,0,1405,1668,0,101,104,67,43,31,17,9,5,3,2,128,129,100,59,34,20,12,6,5,2,1
24,7,1,1405,1637,0,101,104,67,43,31,17,9,5,3,2,129,126,89,58,38,25,11,6,2,2,2
24,7,2,1405,1714,0,101,104,67,43,31,17,9,5,3,2,126,128,93,61,39,23,14,8,4,2,0
24,7,0,1515,1792,0,104,102,70,48,33,17,9,6,2,1,131,135,98,60,38,24,14,7,4,2,1
24,7,1,1515,1806,0,104,102,70,48,33,17,9,6,2,1,135,129,98,65,38,23,13,8,4,2,2
24,7,2,1515,1819,0,104,102,70,48,33,17,9,6,2,1,129,131,95,64,43,24,11,6,4,2,1
24,7,0,1418,1647,0,102,103,72,42,26,16,10,6,3,2,126,133,96,60,37,20,13,7,3,2,1
24,7,1,1418,1675,0,102,103,72,42,26,16,10,6,3,2,133,124,99,58,33,19,11,8,5,2,1
24,7,2,1418,1683,0,102,103,72,42,26,16,10,6,3,2,124,126,86,60,36,25,14,7,4,2,1
24,7,0,1474,1790,0,103,104,69,45,26,17,11,5,4,2,124,130,96,61,37,21,11,7,5,3,2
24,7,1,1474,1734,0,103,104,69,45,26,17,11,5,4,2,130,134,94,58,35,25,14,9,4,2,1
24,7,2,1474,1800,0,103,104,69,45,26,17,11,5,4,2,134,124,95,62,40,21,16,8,4,3,1
24,7,0,1487,1759,0,98,105,71,44,30,20,11,7,2,1,130,128,94,61,40,24,13,8,5,2,1
24,7,1,1487,1823,0,98,105,71,44,30,20,11,7,2,1,128,133,98,66,39,23,14,8,4,2,1
24,7,2,1487,1800,0,98,105,71,44,30,20,11,7,2,1,133,130,101,61,38,26,16,7,3,1,1
24,7,0,1472,1717,0,105,104,70,44,28,19,12,6,4,1,134,124,99,60,36,23,14,9,5,2,0
24,7,1,1472,1780,0,105,104,70,44,28,19,12,6,4,1,124,136,91,64,39,25,15,7,3,2,1
24,7,2,1472,1768,0,105,104,70,44,28,19,12,6,4,1,136,134,99,61,40,23,14,8,4,2,1
24,7,0,1398,1603,0,104,98,69,51,32,18,9,4,2,1,130,134,95,60,36,22,10,7,3,1,0
24,7,1,1398,1627,0,104,98,69,51,32,18,9,4,2,1,134,124,96,63,40,23,12,4,2,1,1
24,7,2,1398,1602,0,104,98,69,51,32,18,9,4,2,1,124,130,93,63,41,21,12,5,2,1,0
24,7,0,1418,1667,0,107,105,71,46,30,20,9,5,3,1,139,126,95,61,37,25,14,5,3,2,0
24,7,1,1418,1667,0,107,105,71,46,30,20,9,5,3,1,126,132,95,66,42,21,12,7,3,1,1
24,7,2,1418,1610,0,107,105,71,46,30,20,9,5,3,1,132,139,100,58,35,22,12,6,3,1,0
24,7,0,1445,1689,0,105,104,69,44,29,17,13,8,3,0,129,133,95,58,38,24,14,9,3,1,0
24,7,1,1445,1718,0,105,104,69,44,29,17,13,8,3,0,133,130,96,63,36,22,15,8,5,1,0
24,7,2,1445,1647,0,105,104,69,44,29,17,13,8,3,0,130,129,96,62,40,24,12,7,3,1,0
24,7,0,1375,1564,0,104,107,75,45,25,17,11,5,2,1,124,137,91,60,35,20,13,5,2,2,0
24,7,1,1375,1621,0,104,107,75,45,25,17,11,5,2,1,137,131,104,62,33,18,10,8,3,1,1
24,7,2,1375,1586,0,104,107,75,45,25,17,11,5,2,1,131,124,93,59,38,23,13,6,3,0,0
24,7,0,1401,1652,0,105,104,75,45,26,15,11,6,2,1,128,135,97,63,37,19,11,6,2,2,1
24,7,1,1401,1629,0,105,104,75,45,26,15,11,6,2,1,135,128,97,55,36,23,13,8,3,1,1
24,7,2,1401,1623,0,105,104,75,45,26,15,11,6,2,1,128,128,92,64,34,20,12,7,5,1,0
24,7,0,1383,1642,0,104,103,65,44,29,18,9,5,3,2,126,126,89,59,37,23,16,6,4,2,0
24,7,1,1383,1630,0,104,103,65,44,29,18,9,5,3,2,126,130,93,59,39,21,9,4,3,3,2
24,7,2,1383,1568,0,104,103,65,44,29,18,9,5,3,2,130,126,96,57,34,22,12,9,3,0,0
24,7,0,1448,1663,0,103,105,70,47,30,17,9,5,3,2,135,124,98,61,40,22,12,7,5,1,0
24,7,1,1448,1709,0,103,105,70,47,30,17,9,5,3,2,124,133,92,61,38,23,14,7,2,2,1
24,7,2,1448,1726,0,103,105,70,47,30,17,9,5,3,2,133,135,99,62,36,22,11,6,4,3,2
24,7,0,1409,1687,0,98,108,72,47,31,18,8,3,2,1,132,126,95,58,39,26,12,5,2,1,1
24,7,1,1409,1632,0,98,108,72,47,31,18,8,3,2,1,126,132,91,61,37,20,13,6,3,2,1
24,7,2,1409,1659,0,98,108,72,47,31,18,8,3,2,1,132,132,106,65,36,19,9,5,3,2,1
24,7,0,1385,1602,0,108,98,72,46,27,17,10,5,2,1,137,125,92,63,35,20,11,5,3,2,1
24,7,1,1385,1616,0,108,98,72,46,27,17,10,5,2,1,125,125,95,64,41,21,9,7,4,1,0
24,7,2,1385,1639,0,108,98,72,46,27,17,10,5,2,1,125,137,92,54,33,22,16,7,2,1,1
24,7,0,1403,1673,0,98,98,66,45,29,17,10,5,4,2,119,130,91,55,37,22,12,9,4,2,1
24,7,1,1403,1637,0,98,98,66,45,29,17,10,5,4,2,130,125,92,58,35,24,15,7,4,2,0
24,7,2,1403,1613,0,98,98,66,45,29,17,10,5,4,2,125,119,93,65,40,21,11,5,3,2,1
24,7,0,1208,1393,0,91,82,60,36,23,15,9,6,2,1,113,104,80,51,29,19,13,7,3,1,0
24,7,1,1208,1485,0,91,82,60,36,23,15,9,6,2,1,104,109,73,53,34,19,12,6,3,2,1
24,7,2,1208,1394,0,91,82,60,36,23,15,9,6,2,1,109,113,82,49,30,19,9,6,4,1,1
24,7,0,1190,1356,0,82,90,57,38,25,16,10,4,2,1,109,111,80,47,32,21,11,5,2,1,0
24,7,1,1190,1421,0,82,90,57,38,25,16,10,4,2,1,111,105,80,52,32,18,12,7,2,1,1
24,7,2,1190,1378,0,82,90,57,38,25,16,10,4,2,1,105,109,83,54,32,19,10,5,3,1,0
24,7,0,1191,1443,0,90,91,62,35,22,14,8,4,2,1,110,109,79,50,34,19,10,5,3,2,1
24,7,1,1191,1396,0,90,91,62,35,22,14,8,4,2,1,109,112,83,48,26,16,10,6,3,1,1
24,7,2,1191,1421,0,90,91,62,35,22,14,8,4,2,1,112,110,79,52,28,18,11,6,3,2,1
24,7,0,1102,1288,0,85,86,58,40,24,14,6,5,2,0,104,106,78,55,33,17,8,4,3,1,0
24,7,1,1102,1285,0,85,86,58,40,24,14,6,5,2,0,106,110,77,46,34,17,9,5,2,0,0
24,7,2,1102,1227,0,85,86,58,40,24,14,6,5,2,0,110,104,80,48,24,17,10,4,2,1,0
24,7,0,1175,1375,0,86,91,59,34,21,14,9,5,3,2,113,106,79,47,27,19,11,6,4,2,0
24,7,1,1175,1462,0,86,91,59,34,21,14,9,5,3,2,106,105,76,51,34,20,12,6,3,2,1
24,7,2,1175,1344,0,86,91,59,34,21,14,9,5,3,2,105,113,83,49,27,15,10,7,3,1,1
24,7,0,1113,1292,0,91,85,58,39,23,11,7,3,2,1,115,102,83,46,27,18,8,5,3,2,0
24,7,1,1113,1291,0,91,85,58,39,23,11,7,3,2,1,102,104,72,46,31,17,9,4,2,1,1
24,7,2,1113,1262,0,91,85,58,39,23,11,7,3,2,1,104,115,75,53,29,13,8,5,2,1,1
24,7,0,1148,1329,0,85,82,59,34,20,15,10,5,2,1,105,105,72,50,27,17,10,5,3,2,1
24,7,1,1148,1412,0,85,82,59,34,20,15,10,5,2,1,105,104,79,52,33,21,10,6,3,1,1
24,7,2,1148,1354,0,85,82,59,34,20,15,10,5,2,1,104,105,78,45,28,16,14,8,3,1,0
24,7,0,1191,1417,0,82,84,50,36,25,15,8,5,4,2,98,108,72,46,29,18,14,9,4,2,0
24,7,1,1191,1417,0,82,84,50,36,25,15,8,5,4,2,108,105,81,49,32,20,10,4,4,3,1
24,7,2,1191,1398,0,82,84,50,36,25,15,8,5,4,2,105,98,76,50,34,21,10,6,3,1,1
24,7,0,1147,1396,0,84,85,58,38,23,13,8,5,3,1,105,107,78,52,33,16,10,7,4,1,0
24,7,1,1147,1316,0,84,85,58,38,23,13,8,5,3,1,107,106,85,45,27,16,11,6,3,1,0
24,7,2,1147,1345,0,84,85,58,38,23,13,8,5,3,1,106,105,71,52,31,21,9,4,2,2,1
24,7,0,1248,1519,0,89,85,58,35,22,17,11,4,3,2,111,114,80,53,29,19,13,8,4,2,1
24,7,1,1248,1449,0,89,85,58,35,22,17,11,4,3,2,114,102,85,53,32,20,11,6,3,2,1
24,7,2,1248,1506,0,89,85,58,35,22,17,11,4,3,2,102,111,73,47,34,21,14,7,3,2,1
24,7,0,1156,1378,0,85,85,56,37,25,11,7,4,3,2,99,113,79,53,28,14,10,7,5,2,0
24,7,1,1156,1373,0,85,85,56,37,25,11,7,4,3,2,113,104,80,46,29,20,9,4,3,2,1
24,7,2,1156,1380,0,85,85,56,37,25,11,7,4,3,2,104,99,72,47,33,19,9,6,2,2,2
24,7,0,1170,1367,0,85,89,61,37,21,13,6,5,3,1,106,110,80,47,27,16,10,6,4,2,1
24,7,1,1170,1408,0,85,89,61,37,21,13,6,5,3,1,110,107,78,51,29,18,11,6,3,1,1
24,7,2,1170,1492,0,85,89,61,37,21,13,6,5,3,1,107,106,80,51,32,17,9,5,4,3,1
24,7,0,1260,1524,0,82,91,54,36,25,16,10,5,3,2,104,104,72,52,37,24,15,6,3,2,1
24,7,1,1260,1459,0,82,91,54,36,25,16,10,5,3,2,104,117,86,51,30,17,11,8,4,2,1
24,7,2,1260,1509,0,82,91,54,36,25,16,10,5,3,2,117,104,85,49,31,21,11,7,4,2,1
24,7,0,1293,1610,0,91,90,61,38,24,14,9,6,3,2,116,109,82,56,34,20,12,6,4,3,2
24,7,1,1293,1605,0,91,90,61,38,24,14,9,6,3,2,109,115,86,57,34,17,10,9,5,1,1
24,7,2,1293,1547,0,91,90,61,38,24,14,9,6,3,2,115,116,81,46,30,23,14,7,4,3,1
24,7,0,1354,1679,0,90,82,59,39,23,16,10,7,4,2,110,119,86,51,29,19,13,9,5,3,2
24,7,1,1354,1773,0,90,82,59,39,23,16,10,7,4,2,119,106,83,58,33,24,14,9,6,4,2
